filename,label,fold
AnnualCrop/AnnualCrop_1178.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_1179.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_118.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_1180.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1181.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1182.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_1183.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_1184.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_1185.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_1186.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1187.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1188.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1189.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_119.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1190.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1191.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1192.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1193.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1194.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1195.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1196.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1197.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1198.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_1199.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_12.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_120.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_1200.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1201.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1202.jpg,AnnualCrop,test
AnnualCrop/AnnualCrop_1203.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1204.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_1205.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1206.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1207.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1208.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1209.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_121.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1210.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1211.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1212.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1213.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1214.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_1215.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1216.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1217.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1218.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_1219.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_122.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1220.jpg,AnnualCrop,test
AnnualCrop/AnnualCrop_1221.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1222.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1223.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1224.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_1225.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1226.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_1227.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1228.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1229.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_123.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1230.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1231.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1232.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1233.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_1234.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_1235.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1236.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_1237.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1238.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1239.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_124.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1240.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1241.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_1242.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_1243.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_1244.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1245.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1246.jpg,AnnualCrop,test
AnnualCrop/AnnualCrop_1247.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1248.jpg,AnnualCrop,test
AnnualCrop/AnnualCrop_1249.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_125.jpg,AnnualCrop,test
AnnualCrop/AnnualCrop_1250.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1251.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1252.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1253.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1254.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1255.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1256.jpg,AnnualCrop,test
AnnualCrop/AnnualCrop_1257.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_1258.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1259.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_126.jpg,AnnualCrop,test
AnnualCrop/AnnualCrop_1260.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_1261.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1262.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1263.jpg,AnnualCrop,test
AnnualCrop/AnnualCrop_1264.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_1265.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1266.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_1267.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1268.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_1269.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_127.jpg,AnnualCrop,test
AnnualCrop/AnnualCrop_1270.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1271.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1272.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1273.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1274.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1275.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1276.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_1277.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1278.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1279.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_128.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1280.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1281.jpg,AnnualCrop,test
AnnualCrop/AnnualCrop_1282.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1283.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_1284.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1285.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1286.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1287.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_1288.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1289.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_129.jpg,AnnualCrop,test
AnnualCrop/AnnualCrop_1290.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1291.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_1292.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_1293.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_1294.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_1295.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1296.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1297.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1298.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1299.jpg,AnnualCrop,test
AnnualCrop/AnnualCrop_13.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_130.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1300.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1301.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1302.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1303.jpg,AnnualCrop,test
AnnualCrop/AnnualCrop_1304.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1305.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_1306.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1307.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1308.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1309.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_131.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1310.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1311.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1312.jpg,AnnualCrop,test
AnnualCrop/AnnualCrop_1313.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1314.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_1315.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1316.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1317.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1318.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_1319.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_132.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1320.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_1321.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_1322.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_1323.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1324.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1325.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1326.jpg,AnnualCrop,test
AnnualCrop/AnnualCrop_1327.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1328.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_1329.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_133.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_1330.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_1331.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1332.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1333.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1334.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_1335.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_1336.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_1337.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1338.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1339.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_134.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1340.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1341.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1342.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_1343.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1344.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1345.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1346.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_1347.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1348.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_1349.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_135.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1350.jpg,AnnualCrop,test
AnnualCrop/AnnualCrop_1351.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1352.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1353.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1354.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1355.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1356.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_1357.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_1358.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_1359.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_136.jpg,AnnualCrop,test
AnnualCrop/AnnualCrop_1360.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1361.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_1362.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1363.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1364.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1365.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1366.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1367.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1368.jpg,AnnualCrop,test
AnnualCrop/AnnualCrop_1369.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_137.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1370.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1371.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_1372.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1373.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1374.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_1375.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1376.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1377.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1378.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_1379.jpg,AnnualCrop,train
AnnualCrop/AnnualCrop_138.jpg,AnnualCrop,val
AnnualCrop/AnnualCrop_1380.jpg,AnnualCrop,train
